鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
士林區,房地(土地+建物)+車位,臺北市士林區延平北路六段211~240號,33.99,住,,,1021020,土地4建物1車位2,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050525,195.89,2,1,2,有,有,24700000,149167,坡道機械,41.02,1600000,,RPTNMLQLRHLFFEA78CA
北投區,車位,臺北市北投區中和街361~390號,3.68,住,,,1050903,土地0建物0車位1,,,其他,,,,29.14,0,0,0,有,有,1450000,,坡道平面,29.14,1450000,,RPWOMLMLRHLFFEA78CA
松山區,土地,敦化段一小段61~90地號,60.67,其他,,,1050823,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2130579,35118,,0.0,0,道路用地買賣,RPPNMLLKIILFFDA86CA
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路五段423巷5弄1~30號,29.51,住,,,1050530,土地1建物1車位1,二層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0780425,121.58999999999999,3,2,2,有,無,21200000,174356,坡道平面,0.0,0,,RPRPMLMKIILFFDA37CA
南港區,房地(土地+建物),臺北市南港區東新街13巷1~30號,34.75,住,,,1050731,土地2建物2車位0,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811006,143.49,3,2,2,有,有,25500000,177700,,0.0,0,,RPXPMLOJIILFFDA08CA
南港區,土地,南港段四小段511~540地號,0.15,其他,,,1050715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,36631,0,,0.0,0,,RPVOMLNJIILFFDA67CA
松山區,房地(土地+建物)+車位,臺北市松山區南京東路五段291巷20弄1~30號,8.66,住,,,1050819,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1020423,48.35,2,1,2,有,有,16000000,330920,升降機械,9.45,0,,RPSPMLKMRHLFFDA28CA
信義區,車位,臺北市信義區莊敬路451~480號,0.65,商,,,1050906,土地0建物0車位1,地下層,七層,其他,見使用執照,鋼筋混凝土造,,26.5,0,0,0,有,有,2650000,,坡道平面,26.5,2650000,,RPUOMLTLRHLFFDA56CA
信義區,房地(土地+建物),臺北市信義區莊敬路325巷1~30號,14.78,住,,,1050823,土地1建物1車位0,一層,七層,店面(店鋪),商業用,鋼筋混凝土造,0741206,56.45,0,1,1,有,無,26770000,474225,,0.0,0,含增建或未登記建物。,RPSOMLMLRHLFFDA28CA
松山區,房地(土地+建物),臺北市松山區光復北路60巷1~30號,43.6,住,,,1050817,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680730,149.05,4,2,2,有,無,26500000,177793,,0.0,0,共有人數4人。含增建或未登記建物。,RPTOMLMLRHLFFDA38CA
南港區,房地(土地+建物)+車位,臺北市南港區重陽路125巷36弄1~30號,49.22,住,,,1050826,土地1建物1車位2,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030423,233.16,3,2,3,有,無,42500000,197735,坡道機械,28.34,2000000,,RPPNMLNLRHLFFDA97CA
南港區,房地(土地+建物)+車位,臺北市南港區重陽路125巷36弄1~30號,49.22,住,,,1050827,土地1建物1車位2,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030423,233.16,3,2,3,有,無,42000000,195293,坡道機械,28.34,2000000,,RPQNMLNLRHLFFDA08CA
松山區,房地(土地+建物),臺北市松山區民權東路三段103巷1~30號,13.01,住,,,1050905,土地1建物1車位0,二層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840526,38.23,1,1,1,有,無,5300000,138635,,0.0,0,,RPTNMLNLRHLFFDA38CA
中山區,房地(土地+建物),臺北市中山區長春路61巷1~30號,8.61,商,,,1050912,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0840630,37.7,1,1,1,有,無,6600000,175066,,0.0,0,,RPROMLNKIILFFCA27CA
內湖區,房地(土地+建物)+車位,臺北市內湖區南京東路六段451~480號,46.73,其他,,,1050809,土地1建物1車位1,六層,九層,辦公商業大樓,商業用,鋼筋混凝土造,0980318,199.81,0,0,0,無,有,33000000,165157,坡道平面,42.4,0,,RPQNMLOKIILFFCA17CA
中山區,房地(土地+建物),臺北市中山區錦州街23巷1~30號,6.87,商,,,1050725,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041204,64.47,1,1,1,有,無,14460000,224290,,0.0,0,,RPSQMLLKIILFFCA37CA
中山區,房地(土地+建物),臺北市中山區錦州街1~30號,6.1,商,,,1050909,土地1建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0711204,45.07,2,1,1,有,有,8700000,193033,,0.0,0,,RPTQMLQLRHLFFCA88CA
內湖區,房地(土地+建物)+車位,臺北市內湖區新富街31~60號,61.66,住,,,1050727,土地1建物1車位1,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031212,319.88,3,2,3,有,有,69670000,241982,坡道平面,43.33,2750000,,RPVQMLKMRHLFFCA58CA
內湖區,房地(土地+建物)+車位,臺北市內湖區新富街31~60號,61.69,住,,,1050727,土地1建物1車位2,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031212,362.24,3,2,3,有,有,68850000,229879,坡道平面,86.66,5500000,,RPWQMLKMRHLFFCA68CA
中山區,車位,臺北市中山區建國北路二段3巷1~30號,2.17,住,,,1050912,土地0建物0車位1,地下一層，地下二層，地下三層，地下四層,九層,其他,見使用執照,鋼筋混凝土造,0811217,30.79,0,0,0,有,有,1420000,,坡道平面,0.0,1420000,,RPPNMLPLRHLFFCA08CA
內湖區,車位,臺北市內湖區內湖路二段355巷6弄1~30號,0.2,商,,,1050909,土地0建物0車位1,一層,十四層,其他,商業用,鋼筋混凝土造,0910305,0.11,0,0,0,有,有,850000,,坡道機械,20.04,850000,,RPOPMLNLRHLFFCA97CA
中山區,房地(土地+建物),臺北市中山區德惠街31~60號,2.84,商,,,1050906,土地1建物1車位0,九層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0710227,29.900000000000002,1,1,1,有,有,4750000,158863,,0.0,0,,RPQOMLNLRHLFFCA08CA
中山區,房地(土地+建物),臺北市中山區復興北路181~210號,16.19,住,,,1050908,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0750609,84.7,2,2,1,有,有,12200000,144038,,0.0,0,,RPOPMLQLRHLFFCA28CA
中山區,房地(土地+建物),臺北市中山區林森北路451~480號,3.59,商,,,1050815,土地1建物1車位0,八層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850730,31.27,1,1,1,有,有,4250000,135913,,0.0,0,含增建或未登記建物。,RPRRMLQLRHLFFCA78CA
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段99巷17弄31~60號,64.7,住,,,1050803,土地2建物1車位2,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040213,234.48,3,2,3,有,有,49200000,209826,一樓平面,15.52,0,,RPQOMLKMRHLFFCA87CA
中山區,房地(土地+建物),臺北市中山區中山北路一段105巷1~30號,25.5,商,,,1050814,土地1建物2車位0,三層,七層,辦公商業大樓,商業用,鋼筋混凝土造,0720622,169.28,0,0,0,無,無,27660000,163398,,0.0,0,,RPVNMLOJIILFFCA57CA
內湖區,房地(土地+建物),臺北市內湖區大湖山莊街181~210號,17.07,住,,,1050806,土地1建物1車位0,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820729,67.89,2,2,1,有,有,9550000,140669,,0.0,0,價格含增建。,RPSQMLMLRHLFFCA38CA
中山區,房地(土地+建物),臺北市中山區建國北路二段91~120號,16.22,住,,,1050611,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0731101,139.15,3,2,2,有,有,23000000,165289,,0.0,0,共有人數2人。含增建或未登記建物。,RPRPMLMLRHLFFCA18CA
中正區,房地(土地+建物)+車位,臺北市中正區仁愛路二段1~30號,55.08,住,,,1050801,土地1建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970327,596.01,5,2,4,有,有,72000000,120803,坡道平面,99.24,0,親友、員工或其他特殊關係間之交易。,RPQOMLMKIILFFBA96CA
中正區,車位,臺北市中正區杭州南路一段31~60號,0.18,商,,,1050908,土地0建物0車位1,一層,十四層,其他,見其他登記事項,鋼筋混凝土造,0970116,18.419999999999998,0,0,0,有,有,900000,,升降機械,18.41,900000,,RPSNMLNJIILFFBA07CA
中正區,房地(土地+建物)+車位,臺北市中正區中華路一段95巷1~30號,21.06,商,,,1020616,土地1建物1車位2,十二層,二十五層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050622,330.47,0,0,0,無,無,94360000,369398,坡道平面,91.27,6000000,,RPSNMLQJIILFFBA37CA
文山區,房地(土地+建物)+車位,臺北市文山區車前路1~30號,11.88,商,,,970514,土地1建物1車位1,六層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040427,184.72,3,2,2,有,有,22660164,122673,坡道平面,30.46,0,97年5月14日訂立合作興建房屋契約書，並於105年5月6日簽定找補金額確認書，房屋買賣比例84.7%、車位買賣比例89.7%價金新台幣22660164元正，另房屋15.3%、車位10.3%為建商地主合建案,RPROMLMKIILFFAA96CA
文山區,土地,萬隆段一小段91~120地號,40.5,商,,,1050913,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30000000,740741,,0.0,0,,RPQNMLNKIILFFAA86CA
萬華區,房地(土地+建物)+車位,臺北市萬華區桂林路121~150號,12.63,商,,,1050823,土地1建物1車位1,十三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0990211,164.11,2,2,2,有,有,27500000,167571,坡道機械,0.0,0,,RPPNMLTLRHLFFBA38CA
大同區,房地(土地+建物),臺北市大同區延平北路二段247巷1~30號,5.57,商,,,1050603,土地1建物1車位0,六層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0961212,33.480000000000004,1,1,1,有,有,6900000,206093,,0.0,0,,RPRNMLTLRHLFFBA58CA
文山區,房地(土地+建物),臺北市文山區萬壽路61~90號,16.19,住,,,1050610,土地1建物1車位0,二層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0961023,33.65,1,0,1,有,有,3650000,108470,,0.0,0,含增建或未登記建物。,RPPNMLNLRHLFFAA67CA
文山區,房地(土地+建物),臺北市文山區新光路一段118巷1~30號,33.05,住,,,1050818,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770719,94.3,3,2,1,有,無,12500000,132556,,0.0,0,,RPQNMLNLRHLFFAA77CA
中正區,土地,永昌段一小段781~810地號,52.0,住,,,1050809,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33603960,646230,,0.0,0,本案為國有地承購向政府機關承購之案件。,RPRNMLNLRHLFFAA87CA
中正區,土地,永昌段一小段781~810地號,4.0,住,,,1050809,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2584920,646230,,0.0,0,本案為國有地承購向政府機關承購之案件。,SPRNMLNLRHLFFAA97CA
中正區,土地,永昌段一小段781~810地號,2.0,住,,,1050809,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1292460,646230,,0.0,0,本案為國有地承購向政府機關承購之案件。,TPRNMLNLRHLFFAA08CA
文山區,房地(土地+建物),臺北市文山區景文街61~90號,10.9,商,,,1050807,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050420,102.02000000000001,0,2,1,有,有,17900000,175456,,0.0,0,,RPUNMLNLRHLFFAA18CA
中正區,房地(土地+建物),臺北市中正區羅斯福路二段48巷1~30號,7.39,商,,,1050820,土地1建物1車位0,三層,十二層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0960308,39.04,1,1,1,有,有,11300000,289447,,0.0,0,含增建或未登記建物。,RPVNMLMLRHLFFAA18CA
文山區,房地(土地+建物),臺北市文山區木柵路一段58巷1~30號,36.5,住,,,1050812,土地1建物1車位0,二層，騎樓,四層,公寓(5樓含以下無電梯),住家用,磚造,,117.76,4,2,2,有,無,14400000,122283,,0.0,0,含增建或未登記建物。,RPRNMLOLRHLFFAA97CA
文山區,土地,萬芳段二小段361~390地號,38.8,其他,,,1050715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2604832,67135,,0.0,0,,RPTOMLNJIILFFAA17CA
文山區,土地,萬芳段二小段361~390地號,14.0,其他,,,1050715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,338337,24167,,0.0,0,,RPUOMLNJIILFFAA27CA
文山區,土地,萬隆段二小段1~30地號,12.25,其他,,,1050715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3392928,276974,,0.0,0,,RPVOMLNJIILFFAA37CA
文山區,土地,木柵段四小段601~630地號,6.4,其他,,,1050715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1196800,187000,,0.0,0,,RPWOMLNJIILFFAA47CA
中正區,房地(土地+建物),臺北市中正區牯嶺街89巷1~30號,19.03,住,,,1050824,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,81.16,2,2,1,有,無,16000000,197141,,0.0,0,,RPSOMLQLRHLFFAA38CA
中正區,房地(土地+建物),臺北市中正區□門街147巷2弄1~30號,30.25,商,,,1050521,土地2建物1車位0,四層，露台,四層,公寓(5樓含以下無電梯),,加強磚造,,86.63,3,2,1,有,無,10000000,115433,,0.0,0,含增建或未登記建物。,RPPOMLNLRHLFFAA77CA
文山區,房地(土地+建物),臺北市文山區辛亥路七段31~60號,29.0,住,,,1050808,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,,98.8,3,4,4,有,無,10100000,102227,,0.0,0,含增建或未登記建物。,RPPNMLOLRHLFFAA77CA
中正區,房地(土地+建物),臺北市中正區金門街24巷1~30號,43.5,住,,,1050811,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,103.42,3,2,1,有,無,12060000,116612,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLNJIILFFAA66CA
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段8巷1~30號,38.28,住,,,1050531,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800725,160.93,3,2,2,有,無,20000000,124285,坡道平面,0.0,0,含增建或未登記建物。車位面積無法概算。內含獨立產權車位，未包含在棟數內。,RPUNMLQLRHLFFAA48CA
文山區,房地(土地+建物),臺北市文山區木新路三段172巷1~30號,29.65,住,,,1050816,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690705,120.78,3,2,2,有,無,12200000,101010,,0.0,0,含增建或未登記建物。,RPPOMLQLRHLFFAA08CA
大同區,房地(土地+建物),臺北市大同區大龍街1~30號,30.33,住,,,1050820,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),,加強磚造,,80.28,2,1,1,有,無,9600000,119581,,0.0,0,,RPQNMLKMRHLFFBA67CA
中正區,房地(土地+建物)+車位,臺北市中正區林森北路1~30號,6.17,商,,,1050817,土地2建物1車位1,十層,十一層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0950824,74.95,1,1,1,有,有,16800000,224149,其他,0.0,0,,RPOPMLQLRHLFFBA18CA
中正區,房地(土地+建物),臺北市中正區開封街一段31~60號,3.69,商,,,1050817,土地1建物1車位0,十四層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0961025,35.46,0,1,1,有,有,7800000,219966,,0.0,0,,RPXPMLNLRHLFFBA78CA
大同區,房地(土地+建物)+車位,臺北市大同區萬全街1~30號,12.44,商,,,1050912,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041016,147.19,3,2,2,有,有,35580000,272233,坡道機械,23.84,2000000,預售屋買賣,RPQNMLQLRHLFFBA18CA
大同區,房地(土地+建物),臺北市大同區哈密街59巷53弄1~30號,44.8,住,,,1050723,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741120,175.8,4,2,2,有,無,23000000,130830,,0.0,0,,RPXNMLQLRHLFFBA88CA
中正區,房地(土地+建物),臺北市中正區羅斯福路三段244巷10弄1~30號,170.0,住,,,1050829,土地1建物2車位0,四層，五層，二層，三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0791211,641.22,8,2,5,有,無,66250460,103319,,0.0,0,1.親友、員工或其他特殊關係間之交易。,RPRNMLLKIILFFAA76CA
中正區,房地(土地+建物),臺北市中正區羅斯福路三段244巷10弄1~30號,81.6,住,,,1050829,土地1建物2車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,334.45,3,2,2,有,無,30518200,91249,,0.0,0,1.親友、員工或其他特殊關係間之交易。,RPUNMLLKIILFFAA07CA
文山區,房地(土地+建物)+車位,臺北市文山區汀州路四段241~270號,35.61,住,,,1050902,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991104,180.18,3,2,2,有,有,24500000,135975,坡道平面,0.0,0,地政士僅受託買賣案件申請登記，並無代理撰擬不動產買賣契約書，係由不動產經紀業或權利人自行提供成交案件實際資訊，供地政士申報登錄。民國103年2月21日簽訂之預約買賣。此標的為軍眷住宅。,RPPPMLNJIILFFAA86CA
中正區,房地(土地+建物),臺北市中正區水源路25巷1~30號,26.2,住,,,1050823,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0570503,55.33,3,2,1,有,無,10600000,191578,,0.0,0,,RPUNMLPJIILFFAA37CA
大同區,房地(土地+建物)+車位,臺北市大同區迪化街一段331~360號,10.02,其他,,,1050909,土地2建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000701,55.19,0,0,0,無,有,2700000,48922,坡道機械,31.27,0,親友、員工或其他特殊關係間之交易。,RPXNMLQJIILFFBA87CA
大同區,土地,玉泉段二小段91~120地號,15.42,其他,,,1050908,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,51881,,0.0,0,,RPUNMLLJIILFFBA07CA
文山區,房地(土地+建物),臺北市文山區景華街128巷2弄1~30號,25.57,住,,,1050901,土地1建物1車位0,一層，停車場,五層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0700117,99.06,3,2,2,有,無,5200000,52493,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTNMLNKIILFFAA17CA
萬華區,房地(土地+建物),臺北市萬華區萬大路424巷3弄1~30號,48.5,住,,,1050907,土地1建物1車位0,二層，陽台,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0571120,78.23,2,2,1,有,無,11500000,147002,,0.0,0,含頂樓增建,RPVPMLNJIILFFBA57CA
中山區,房地(土地+建物)+車位,臺北市中山區八德路二段174巷1~30號,55.44,住,,,1050826,土地1建物2車位2,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050330,414.53,4,2,3,有,有,132100000,353237,坡道平面,60.66,7100000,,RPTNMLLKIILFFCA17CA
中山區,房地(土地+建物)+車位,臺北市中山區八德路二段174巷1~30號,55.58,住,,,1050826,土地1建物2車位3,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050330,443.13,4,2,3,有,有,135100000,352133,坡道平面,90.99,11100000,,RPUNMLLKIILFFCA27CA
